CNPJ_FUNDO,nomeAbreviado,retorno_ytd,annualized_return,cumulative_returns,idade,annualized_sharpe,n_cotistas,classe,txa_adm_%aa,patrimonio,retorno_2020,retorno_1_mes,retorno_3_meses,retorno_1_ano,treynor_cdi_1ano,treynor_ibov_1ano,treynor_snp_1ano,retorno_3_anos,treynor_cdi_3ano,treynor_ibov_3ano,treynor_snp_3ano,retorno_5_anos,treynor_cdi_5ano,treynor_ibov_5ano,treynor_snp_5ano,retorno_10_anos,treynor_cdi_10ano,treynor_ibov_10ano,treynor_snp_10ano,fundo_exclusivo,investidorQualificado,max_one_day_return
04.435.076/0001-09,SANTANDER FIC FI SELEÇÃO MAX AÇÕES,0.0225424614922737,0.1236010758407931,3.818396726453602,3.0,0.5064478770807234,8608.0,FIC FI,2.0,16661661.78,-0.0726060951332797,-0.0236930604045187,0.0507719833486812,0.1529294052367971,-0.0198695931576308,0.1635397533089164,0.4201520205635789,0.4920010174584173,0.0881018651183066,0.515863460445561,0.8831743912146442,1.190982568745175,0.7786907185891536,1.2658453505267302,2.490722409976189,1.4592216893031544,1.169095987053563,1.697806424391622,3.6657605964778286,False,False,0.1372482627235232
04.455.632/0001-09,AZ QUEST MULTI FIC FIM,0.0099059379998283,0.1072816579388011,4.604109289217222,3.0,2.785870711671828,4419.0,Fundo Multimercado,1.5,617848529.69,0.0205818568514717,-0.0028982190752698,0.0124179157027748,0.0216540727913721,-0.0478747102624447,0.2711103776273883,0.5028896923079915,0.1697269503672678,0.1326410130428751,1.7148868968368545,3.100312356529745,0.5106869610332099,0.4790526381179647,4.395603347197844,10.945226224533236,1.560800150308948,1.7972467815770392,22.81027560217501,56.03470078654157,False,False,0.0300776794630721
04.501.865/0001-92,BTG PACTUAL CAPITAL MARKETS FI RF,0.0176969119464163,0.0998544081108628,3.994764677761772,3.0,17.351124408612396,233.0,Fundo de Renda Fixa,0.25,587728707.13,-0.0076634422210049,0.0040174406496908,0.0097222698219554,0.0290182281244528,0.1215743457832884,-304.6940170792125,246.405467519251,0.095036509685187,0.1481346738856794,175.94501358977652,-46.51044264240495,0.328992793388676,0.3869140879677339,1018.0460614526836,-175.22630592756892,1.2370852610030632,1.781736078442933,14358.987922622666,-1061.774906177636,False,False,0.0167800039192957
04.514.122/0001-57,WESTERN ASSET MULTI RF TOP FIC FI RF,-0.001011004711133,0.0968284783564821,3.814407419444677,19.0,6.039389744083455,479.0,Fundo de Renda Fixa,1.1,51331121.45,0.0407381905090844,0.0041386732296835,0.0068658034681965,0.0127908404840644,0.0308418400688097,0.3257379662081848,1.9043993065334728,0.1614555674867979,0.1221450307850233,3.3263183246936814,7.078507721326377,0.3916613781229738,0.4988305657308831,8.712806267928828,20.801707515468262,1.26641906789484,2.208312047394236,47.20252232019735,116.39598459269384,False,False,0.0165330340986835
04.515.848/0001-04,ARX FIA,0.0600008583873143,0.1604060637583615,7.207402898457932,3.0,0.6386347523019696,632.0,Fundo de Ações,1.5,18566225.61,0.0166212593299399,0.0037219604556362,0.0683112262180791,0.2435193438371987,-0.0370328078655458,0.2662737975597151,0.7391600540403307,0.6736674561637488,0.1452898069277148,0.6859407709992782,1.181971513133768,1.0795294907803386,4.844864591897892,1.1001148232117857,2.180285232104512,1.5442692839481142,2.1562637848352355,1.797586696268768,3.945456878932718,False,False,0.1554382564286833
04.520.220/0001-05,BRADESCO FIC FI RF  REF DI LP 30.000,0.0104026350702424,0.0910779630883844,3.36967671687768,19.0,19.673429667793062,1851.0,Fundo de Renda Fixa,1.0,115512832.54,0.015022116483466,0.0030228839184331,0.0069178311109998,0.0135361537810043,0.0728327690344264,-73.54921061453359,-34.74001581486056,0.0992950069343758,0.1872048471191345,5796.576463642139,-660.0506991698644,0.3014272112352549,0.432995155040917,-59807.78719197621,-847.4638415861906,1.085917151514329,1.811476839648515,-10680.436741844287,-4130.073504751167,False,False,0.0159955022813458
04.528.776/0001-30,BB RF REF DI LP CLASSE 200 FIC FI,0.0116723499248083,0.0913145432494292,3.3860517678479285,18.0,19.8160315339944,2870.0,Fundo de Renda Fixa,1.0,166844019.54,0.0157882403461042,0.0032421139032068,0.0075678213285392,0.0166413670438239,0.0924065806403348,14.821545197226172,872.7071321750682,0.1032925743567523,0.199027705742394,-714.0504658090556,-338.4297043834851,0.3101522496265052,0.4399310465063197,-2213.2963226939605,-693.441460965601,1.097428122054226,1.860391274913608,-6983.602935336015,-2962.379905922479,False,False,0.0158400191694498
04.568.060/0001-66,ITAÚ UNIBANCO EMPRESAS RF FIC FI,0.0121203833100944,0.0931037269386105,3.5110870139276384,20.0,19.118451690090826,219.0,Fundo de Renda Fixa,1.0,252859302.21,0.0160210226785066,0.0031609837447026,0.009001343548616,0.0172113724102602,0.0856235974945314,-66.10523963869248,-26.35137804141989,0.1071113669557661,0.1870306374526385,-94.09199546523888,-64.67614846638529,0.3137102443733863,0.4497525705552813,-329.5926597560829,-135.5028379413653,1.1198239313290363,1.8825174197544925,-1875.370830123775,-653.6692285892159,False,False,0.0152990424644527
04.570.232/0001-36,MB MATIC RF LP FI FINANCEIRO,0.0926511094390591,0.1219272840612837,5.964945764779236,3.0,2.22161769865257,467.0,Fundo de Renda Fixa,0.0,2309125.3,0.0829738346675568,0.0026325479395887,0.0061151427366368,0.0929690769367779,0.0298779565121222,-4.210005285135603,-15.232182348208797,0.4009529408983139,0.3738217561062939,68.81586626643434,48.184274928169536,0.7105803859558157,1.4000418581392875,131.91784909262347,122.47916435307062,1.7820469606948364,8.287466932098134,600.6716176554496,576.9280968020043,False,False,0.1221380117386232
04.589.359/0001-05,WESTERN ASSET MULTI RF STAR FIC FI RF,-0.0106414832258969,0.0843550171253886,2.958533455200346,19.0,5.293855824252001,205.0,Fundo de Renda Fixa,2.1,1798368.82,0.0219084735870755,0.0025699148109163,0.0023060464081712,-0.0069677540437191,-0.016317933602192,-0.176009735932257,-0.9691408228046946,0.1030129418076064,0.0772152278868838,2.11436821041709,4.449367212308806,0.2922149755537497,0.3504280620515824,6.481616475044706,15.314776630866051,0.9939464244999456,1.6251302313079004,36.97327065868785,90.2437341357704,False,False,0.0155873829475927
04.589.378/0001-23,WESTERN ASSET TRADICIONAL TOP FIC FI RF,0.0087735157764372,0.0944403367177081,3.6183179374771672,19.0,12.605230233523624,184.0,Fundo de Renda Fixa,0.8,14025165.48,0.0224734079309001,0.0036397717648657,0.0073643880566405,0.0172113705177794,0.0904250714708718,1.4885139639539604,7.130925911302521,0.1206803639251956,0.1712711253172198,9.799752979664737,21.86287386696061,0.3362265513365874,0.4595397482877918,29.55430853203776,78.58497692255482,1.1766203239791166,1.9620977783841087,166.6405719600926,492.559354581341,False,False,0.0163616122874077
04.589.614/0001-01,WESTERN ASSET PRICE FIC FI RF,0.0064003076209768,0.0892108709506135,3.258828912520266,20.0,5.354546307498108,295.0,Fundo de Renda Fixa,2.0,4572190.05,0.03068954312558,0.0060235200491385,0.0051049692972517,0.0273878673117178,-0.3244684895444898,0.5998936405031932,3.7084917277345615,0.1369945654348252,0.3383737914474168,4.735920691762619,12.777484132164547,0.3180546892926528,0.8640374521257156,11.025187852511433,36.409959101248624,1.121850517390306,2.787252495126268,58.73914648327592,211.02152586990863,False,False,0.014059502420902
04.616.277/0001-02,SANTANDER ETHICAL AÇÕES SUSTENTABILIDADE SPECIAL FIC FI,-0.0236753292264442,0.0811563069493466,1.851156172081537,3.0,0.3868800390536143,6725.0,FIC FI,2.0,129342150.25,0.0053708184116179,-0.0486879181611956,0.0142686655882318,0.0117356362458467,-0.0011944192870109,0.0133431992088207,0.0362663119409083,0.367308444749872,0.0884712384597493,0.4183153872966794,0.7267188216058215,0.4637935698784989,-2.6613706072550043,0.541225121975754,1.0709130631248691,0.4002052116776631,0.5723736805037117,0.5099482662762095,1.098163467021764,False,False,0.1586868285066127
04.621.018/0001-61,SANTA FE AQUARIUS FIM,0.0959019532038398,0.1087564622961738,4.695582256593062,3.0,1.3498644793918764,4095.0,Fundo Multimercado,1.45,97504455.48,0.0993381945589058,0.0014105804108948,0.0413489741762052,0.1847518170646069,-0.0411215059977296,0.4853169240878844,1.054672657969184,0.6471652307668385,0.9017758734948428,1.572908082854721,2.84047375619618,1.0484581262725938,32.34594904916617,2.70304140610683,5.395747752744255,1.558291377027651,-8.447819371381858,5.501432862913236,11.20128241660781,False,False,0.0513695891554537
04.621.721/0001-70,XP CORPORATE TOP CP FI EM RF LP,0.026309440616655,0.1070241021959526,4.58541909546398,3.0,14.303875643458069,7499.0,Fundo de Renda Fixa,0.75,665236820.57,0.0114261539315707,0.0066822084368891,0.0152314647793208,0.0516070620670352,-0.5204841712047596,14.627813642412551,27.36672664156928,0.1390940621632705,0.271192058614461,-613.0359412452937,-129.41438874056885,0.4053570945265576,0.5067423364181419,-1206.246905307392,-305.07029782708685,1.3848873529463457,2.0200537256784434,16175.272788094671,-1100.1103045916732,False,False,0.0181450911922897
04.682.022/0001-30,SANTANDER FIC FI TITULOS PUBLICOS RF REF DI,0.0140993113742124,0.0973777632278153,3.818814620018789,3.0,20.16606013700093,3721.0,Fundo de Renda Fixa,0.3,2006885609.83,0.0220500785338944,0.0036328406660968,0.0088000824844782,0.0193013793708791,0.1030712400321454,37.37203551406053,-688.1896230716658,0.123555831465671,0.2187220683915095,2769.890714859056,-1041.505879190105,0.3479547835778598,0.4926350321168936,28422.21108328654,-1082.9667048738029,1.210187572881232,2.0451955218160367,-15809.709931726464,-4332.363600743595,False,False,0.0167135711295731
04.699.653/0001-61,ITAÚ PLUS RF CURTO PRAZO FIC FI,0.0039537473896018,0.073339201094456,2.30706119813353,19.0,17.57291423645585,14835.0,Fundo de Renda Fixa,1.75,38341782.99,0.0043334939225596,0.0017133774616178,0.0036950975849718,0.0036885129085015,0.0154713944319816,-56.33514971561849,-110.0650041860318,0.0551585363184141,0.1209606277675629,-1154.020117700461,-517.708177794914,0.2064761978279869,0.3145751212238707,-3629.9147633836697,-666.8347478781648,0.7643386502691321,1.3492964395586238,-8045.392301563368,-2817.2901378616943,False,False,0.0142565208255736
04.699.738/0001-40,ITAÚ FLEXPREV AÇÕES FI,0.054543244033026,0.1054607899443793,2.417472,15.0,0.4287493297404045,184.0,Fundo de Ações,0.0,6860015392.2,0.0064231165229231,-0.0258805769684642,0.0378055857629218,0.2267849463369176,-0.0145951799053086,0.2260566420956506,0.620997787133557,0.6201533078183763,0.1573669430600334,0.6188456719105581,1.0465866532001775,1.2389875958743328,6.029903990815754,1.236609710332757,2.3984178853070848,1.21845483922481,1.9366690655410008,1.2156503468193365,2.6972260469919616,False,False,0.1406610698243184
04.701.133/0001-46,ITAÚ FEDERAL DYNAMIC RF CURTO PRAZO FIC FI,0.0049509349077119,0.0403690489419634,0.6694258999999998,15.0,26.844645345200703,321.0,Fundo de Renda Fixa,1.75,343056567.62,0.0052713561088257,0.0018626049631935,0.0041420970749865,0.0055439583761613,0.0232307248862844,-118.64371327516636,-142.44041168271008,0.0568131772062847,0.1322410751422175,-1125.6380965550654,-484.0108129473871,0.1736771238593313,0.3436243563107168,-2609.66935839288,-668.2142558963175,0.5404230201363771,1.2419499512097611,-12029.705746819598,-2432.2407959087354,False,False,0.0003824782016639
04.703.087/0001-14,ITAÚ PERSONNALITÉ RF CURTO PRAZO FIC FI,0.0037115030275989,0.0786730458896163,2.5975385581507187,19.0,18.25880183467163,128.0,Fundo de Renda Fixa,1.75,2481961.35,0.0083638423979908,0.0016634217020425,0.0035495669894149,0.0038446743361262,0.0168106077409974,-6.6938515139703805,-16.520896017106853,0.0682070685489195,0.1272247608330618,-746.9768332701274,-903.3894674424143,0.2353183745651277,0.3427516754122672,-2781.8468195142304,-815.4448494811903,0.8573609271142673,1.4688913985892118,-7632.247025829693,-3328.449654144101,False,False,0.0147268823828887
04.764.174/0001-81,INSTITUTIONAL ACTIVE FIX IB MULTIMERCADO FI,0.0168418934240299,0.1032154687348361,4.280974825018249,3.0,19.269990048761432,144.0,Fundo Multimercado,0.3,2072202454.02,0.0285691744305687,0.0045559372732761,0.0110594275326267,0.025552429909859,0.1648185951244906,6.24780785017142,41.07486474709545,0.1441947067488271,0.233424521697186,21.682667203947293,44.30909191712574,0.3783960397286232,0.5553527596403652,62.00414181972501,161.02442607433727,1.315872307894665,2.2773145026608006,370.9196297361883,945.0000626526588,False,False,0.0168756352647616
04.785.314/0001-06,FAPI BANRISUL CONSERVADOR,0.0089780098085747,0.0619332230820646,1.7708934239268177,19.0,0.6680546808747313,307.0,,1.0,10806691.51,0.015925351310928,0.002543484858078,0.0060115586674671,0.0123859076678867,0.0489624282249503,-663.3817315059986,-505.9561155947888,0.0642788274340386,0.3105340833275343,-1119.3079370901926,-8722.175740957413,0.1939967081741809,0.3821457774461648,-4787.528159355509,-945.2476983985488,0.6676520576998506,1.402718124422741,-12432.42179694875,-4651.165302972433,False,False,0.3292932312843817
04.806.420/0001-10,CSHG VERDE AM  BETA 14 FIC FIM,0.0568214719750128,0.1862335104172764,15.564723873824512,3.0,1.26010716116948,182.0,Fundo Multimercado,0.0,1141005152.0,-0.0135035396872612,-0.0028138076410302,0.0121102720044847,0.163518190778549,-0.0428850644520594,0.2717378459644325,0.6197216465529268,0.3529235729816808,0.0923746691227672,0.4763335822535735,0.693207651644408,0.6607243796928628,0.752859357211288,1.0889330486940807,1.6420137608122298,2.492627865610304,17.432784945815346,7.310728366430145,9.470594180740742,False,False,0.1192034655448355
04.823.412/0001-82,BRADESCO H FIC FI RF CURTO PRAZO,0.0074004964848992,0.0858687551863885,3.0286435604400994,19.0,19.322017720274623,6552.0,Fundo de Renda Fixa,1.25,65156080.83,0.0131517984025981,0.0023432438046322,0.0052374845531795,0.0095571324214169,0.0394840871510722,-22120.544643323567,-187.90390524033853,0.0888001396682363,0.1607030874700608,-2292.316636523778,-780.4898090289781,0.278382866750734,0.3992652896327331,-7214.495887832296,-911.753471105032,0.98732079755067,1.682932324071522,-10983.13573527463,-3602.507944674724,False,False,0.015401012787976
04.828.795/0001-81,BANRISUL PATRIMONIAL FI RF DE LP,-0.0010851871947911,0.1118013124117035,5.032350389561081,2.0,3.412808830581678,161.0,Fundo de Renda Fixa,0.2,411222844.84,0.0445636912865894,0.0066332439804799,0.0101628506219495,0.019534480680595,0.0202624983467387,0.3119096470360584,1.5420250947811724,0.2404829177333207,0.1162562579749489,2.6675475009879714,5.752768070753208,0.5309353303689834,0.5508399001174349,5.796598292507305,14.964402080001408,1.6212251134636395,2.4755732023042536,22.34146292769001,66.2465270107651,False,False,0.0232279883793831
04.831.907/0001-53,BRADESCO FIC FI RF REF DI SKY,0.015624947379824,0.0968434978019373,3.779861827486963,3.0,20.61899514685833,218.0,Fundo de Renda Fixa,0.45,118168363.46,0.0202469064429127,0.003683362318112,0.0092165320770283,0.0226367952894308,0.0813345596976059,-64.35688040162519,-28.857819393999712,0.1209744783537569,0.2345515946801304,-331.71745884856006,-171.93006418277437,0.346467011562497,0.4880086284119199,-1237.4672589599556,-484.5638731694413,1.2083961424967078,2.02072701161278,-5335.324600561728,-2503.8470193243334,False,False,0.0163049649350677
04.839.017/0001-98,SUL AMÉRICA EXCLUSIVE FI RF REF DI,0.0143771840305761,0.0970550851006633,3.797474267627012,3.0,19.99977376179829,9114.0,Fundo de Renda Fixa,0.15,1360115344.4,0.022761231705813,0.003765396283039,0.0088705477595443,0.019686224535524,0.1766902170583453,28.85847005986352,-24.161917027646894,0.127578927821623,0.2226326922600733,1878.646764694185,-444.3512674462758,0.3589315056447295,0.5012669568402913,13389.5490286449,-787.0225906219299,1.24314315642868,2.0902208777479503,-13760.13930332494,-3441.120284091758,False,False,0.016802096452533
04.857.834/0001-79,BB RF LP TESOURO SELIC FIC FI,0.0135102587422972,0.0965095795249486,3.7569988184420673,18.0,17.60994739910311,46865.0,Fundo de Renda Fixa,0.2,2457883349.46,0.0230735000752424,0.0035836865431431,0.0088044197877708,0.0198005518972632,0.101819545135519,61.81572591190956,-106.9024472390844,0.1238514872931952,0.2216340434218018,8535.64056525087,-809.0898035954946,0.3467061820339698,0.4970818279391253,263525.9588654636,-991.722042854083,1.2074858165329538,2.056901536470554,-15839.470320628066,-4120.794321941166,False,False,0.0164637166327941
04.874.817/0001-40,ANDBANK PERFORMANCE LIVRE FIC FIM,0.0190513787357371,0.1066394158062639,4.582459512678622,19.0,3.238381893282141,222.0,Fundo de Renda Fixa,0.85,86311415.04,0.0085291409984276,0.0013591145414206,0.012834894883295,0.0440782219804711,-0.1148753872688762,0.3739812669421825,0.7083367779992712,0.130858960784167,0.1208565911889143,1.127039866373441,1.64480705914727,0.393681826178333,0.4062624562018431,3.363606261103481,5.852346334110459,1.3734133052188289,2.000759561051074,22.42250993892669,30.686552933442435,False,False,0.0150366455852395
04.881.158/0001-79,ITAUBANCO FMP-FGTS VALE DO RIO DOCE,0.3221852895541375,0.2161180064152507,8.786991937244427,19.0,0.5417067453944674,3110.0,Fundo de FGTS,0.8,291336723.95,0.6553235530922077,0.0283837415489687,0.0695682078254016,1.1272450622260548,-0.1065861583585973,1.4512473982242715,2.8901894525532943,1.602676019012284,-0.1580533885595003,1.7602236570632577,2.3574546163408274,6.7254565253723415,-4.935321970690731,7.346375129911469,10.994418349152664,2.2886787749079,-0.5357335935953222,2.232958201416292,4.1245022776519145,False,False,0.2049230479034292
04.881.177/0001-03,ITAÚ AÇÕES VALE FIC FI,0.305586148652087,0.1940929624741032,6.192346356939471,3.0,0.4969800092483548,17657.0,FIC FI,3.0,794411368.33,0.6143652405192255,0.0255766959360608,0.0631631302511233,1.076785297806499,-0.0968742630040696,1.3734746063679706,2.755917400141619,1.4294451451930508,-0.1408516314439623,1.5703182536387177,2.104984209571253,5.923411048076279,-4.415707102722211,6.471537780804942,9.692697266330653,1.809017222709142,-0.4387440362291682,1.7656518315939422,3.2633952480761983,False,False,0.2031497922415071
04.881.191/0001-07,ITAU FMP-FGTS VALE,0.3171215065770905,0.2079067267155837,7.716069701250216,19.0,0.5248308918167688,6009.0,Fundo de FGTS,1.5,417120157.35,0.6434821475326931,0.0277615506522965,0.0676938019188537,1.112083533512759,-0.1051175096689277,1.4317246988967076,2.8513044398735885,1.548373936236124,-0.152728872034363,1.7004617880304722,2.2774325370165,6.461528028190887,-4.74793536902386,7.057657287452138,10.562424644247576,2.067101588521085,-0.4838830402078282,2.0167112010471544,3.725099317935273,False,False,0.2049315949134924
04.881.682/0001-40,BB AÇÕES VALE FI,0.3128648873176258,0.2085762289187241,7.485734149448962,2.0,0.5231200790728736,51231.0,Fundo de Ações,2.0,1705849536.28,0.6064659969970587,0.026395706022078,0.0652865087672294,1.0937472639426575,-0.0999775652938011,1.4061455421917777,2.8131065166123994,1.4655877729168054,-0.145261308599088,1.5836839526808366,2.125871717844841,6.481158802700702,-11.760883138857997,6.979898595923875,10.491657158929929,2.0135754696774453,-0.5170712008157075,1.971881308058465,3.637838096836792,False,False,0.2094030128859765
04.881.687/0001-72,BB FMP-FGTS VALE DO RIO DOCE,0.3147328262472912,0.209056527059578,7.884597939474224,19.0,0.5278209723283888,8268.0,Fundo de FGTS,1.4,501934599.7,0.6396461566434097,0.0270737468343664,0.0667811559683284,1.1014661296329802,-0.1065180165786819,1.4270792394545342,2.83982693589463,1.5402854064506275,-0.1531052960439949,1.6987252889984057,2.275824526820793,6.441049817353259,-4.840412474239331,7.061625584583814,10.574126636774333,2.085200907684189,-0.4891984245077772,2.0377031844442275,3.768601367253485,False,False,0.2038566933401673
04.882.611/0001-61,BRADESCO FMP-FGTS VALE DO RIO DOCE FUNDO FORÇA,0.3158221155861862,0.2028798562301061,7.129884455941291,19.0,0.5157737436293229,106.0,Fundo de FGTS,1.5,3427126.26,0.6256042473754206,0.0472407870466173,0.0749002314395748,1.08677889613472,-0.1104094881665344,1.411270551872313,2.7881866233491923,1.4829348192471383,-0.1467186430705774,1.636992423913875,2.191176620800274,6.289753579690268,-4.226435702736581,6.907999280955251,10.33974206423133,1.7678331511924563,-0.4071752867309577,1.7362048624335191,3.2036314165069144,False,False,0.2042873347362246
04.882.617/0001-39,BRADESCO FIA VALE,0.3227537435889829,0.210459877224959,8.023729760401562,3.0,0.5318154208335506,7384.0,Fundo de Ações,1.5,513974628.49,0.6424232288792779,0.0482819072649269,0.0785291032894863,1.1066886391674506,-0.1150506902696096,1.4274567459757743,2.8203480898837814,1.5555369544197588,-0.1537686009312785,1.7127666855131722,2.291741886078237,6.610942311152389,-4.293441722374576,7.243031306215566,10.836071666685957,2.1851539738067416,-0.517048818344716,2.157386851303912,3.970951019899143,False,False,0.2044258962452698
04.882.637/0001-00,BRADESCO FMP-FGTS VALE,0.3230008038746101,0.2066294557362529,7.552012730665092,19.0,0.5231453895468902,15101.0,Fundo de FGTS,1.5,538788957.09,0.6422320166195887,0.0483167857042463,0.0786085760441033,1.1074909953085903,-0.1150040711238521,1.428232351939663,2.821913077253608,1.5536886363446991,-0.1533355384716239,1.7099549194367367,2.287816064204764,6.560512343102208,-4.148563255569183,7.186975108578358,10.750311746692804,2.0201739970098687,-0.4664744571837103,1.981245122353312,3.652184333210848,False,False,0.2045458485309554
04.882.647/0001-45,BRADESCO FMP-FGTS VALE DO RIO DOCE PRIVATE,0.3280800306852776,0.2150410655849475,8.64816206821374,19.0,0.5408119636897405,2227.0,Fundo de FGTS,0.8,184017605.43,0.6539029168736448,0.0489304135689028,0.0804586744554682,1.1220366801386827,-0.116593239951417,1.4469850509180184,2.859051754876192,1.6077154234910087,-0.1586755621202664,1.7698485186594384,2.368016851403582,6.842409797456937,-4.364628595770085,7.498489051420307,11.21608905498649,2.250369706057077,-0.5205601426398554,2.207508829559075,4.069548390710049,False,False,0.2044687920503951
04.882.688/0001-31,BRADESCO FMP-FGTS VALE DO RIO DOCE PRIVATE I,0.3264933601631408,0.2129718382544844,8.38745512515226,19.0,0.5367999821182562,518.0,Fundo de FGTS,0.95,35581380.21,0.6506179502303719,0.0487335720332062,0.079867921885927,1.1178359142640972,-0.1161811165644243,1.441513713230368,2.8481270098757308,1.590066675994188,-0.1568157777138768,1.7494237744477377,2.340557799181741,6.76082042943089,-4.3047919909178765,7.407081705582924,11.077542955288216,2.1707014620185365,-0.501044255719535,2.129207563697253,3.924731319055269,False,False,0.2046849347492223
04.884.545/0001-69,BRADESCO BA FMP FGTS VALE,0.3260546439759746,0.2125706679086223,8.275271592466183,19.0,0.5350977243847386,684.0,Fundo de FGTS,1.0,29948713.01,0.6487296441973149,0.048636705302802,0.0795945363316608,1.1163170410824037,-0.1159948005027338,1.4396190210527315,2.8445043155063505,1.5833225822833232,-0.1562263233071868,1.7427878151871694,2.331944068903495,6.725779320873247,-4.344629748719565,7.370401283988482,11.02257321359993,2.139842151364858,-0.4948353146667559,2.099341308532632,3.8696056659710543,False,False,0.2045009830777384
04.885.818/0001-90,CAIXA FMP-FGTS VALE DO RIO DOCE I,0.311410623198487,0.2026704955958951,7.078665072217811,19.0,0.5140196693707255,37276.0,Fundo de FGTS,1.9,700754126.22,0.6350117463514564,0.0273550946723128,0.0663705519498389,1.0985952181183274,-0.1055133967843027,1.4138268681191946,2.8133773140375538,1.5067847611127956,-0.1492532571506961,1.6554686437071031,2.217070845997415,6.26352091355508,-4.646740721777067,6.842182540019282,10.241384035087153,1.904332974948939,-0.4459747806037788,1.8595019529728,3.4336737385219123,False,False,0.2049434010509099
04.885.820/0001-69,FIA CAIXA VALE DO RIO DOCE,0.3112439862839458,0.2054695336351071,7.3787103227202575,2.0,0.5194971002856704,21231.0,Fundo de Ações,2.0,1290119211.52,0.6354995528171048,0.0272872505224734,0.0665787272459086,1.0973816637044864,-0.1054013960274948,1.4139353148522271,2.814021903827787,1.504466192429844,-0.1488276521803383,1.6554189261876373,2.2170682800283075,6.276539119290272,-4.668312348842025,6.865564730257391,10.277723082224526,2.0034330349033174,-0.4799847818270402,1.958488969299144,3.616098377353808,False,False,0.2045808180754493
04.885.824/0001-47,CAIXA FMP-FGTS VALE DO RIO DOCE II,0.3155395578968403,0.2099608035996947,7.963809191275262,19.0,0.5293146569782342,14712.0,Fundo de FGTS,1.4,1267564010.97,0.6458501518349813,0.0278975193635602,0.067947938436915,1.1108531070502052,-0.1067811154433748,1.4298739271752006,2.846566815343555,1.5528855768508656,-0.1537942786009088,1.7064445471342844,2.285456078605017,6.488140682813672,-4.786052092751766,7.089408444255231,10.611891024511928,2.0960871926488336,-0.4909091414709799,2.04745735586468,3.78140235219792,False,False,0.2049618372354702
04.887.951/0001-85,UNIBANCO P FMP-FGTS VALE DO RIO DOCE,0.316854465447967,0.206652806046885,7.587727609225567,19.0,0.5227350689212319,909.0,Fundo de FGTS,1.5,70085999.4,0.6429075960304844,0.0277340275326463,0.0676210363614813,1.1112807807722094,-0.1049267869841798,1.430970365630118,2.849452507994841,1.5450528818357283,-0.1523459001735746,1.697014384141443,2.272775287655336,6.443023142251997,-4.725319927070852,7.038160322104811,10.533029400138275,2.05128272116221,-0.4798456062412045,2.0013587934760784,3.6967188277828327,False,False,0.2049017819531922
04.887.966/0001-43,UNIBANCO F FMP-FGTS VALE DO RIO DOCE,0.3203815570948827,0.2119746865157149,8.256248976337908,19.0,0.5336692528864488,426.0,Fundo de FGTS,1.0,27355090.3,0.6513041483157564,0.0281577969613777,0.0689488124168353,1.122308546796813,-0.1059231888608301,1.4450153072853518,2.8780989989161267,1.579966855952529,-0.1554882604418573,1.7349617594591913,2.323618891908092,6.604224027880174,-4.804037564520383,7.212986093705899,10.794441841515802,2.182776380889321,-0.509928815547465,2.1296562644939154,3.9334990355315287,False,False,0.2049788531461949
04.887.978/0001-78,UNIBANCO R FMP-FGTS VALE DO RIO DOCE,0.3165275040861584,0.2006596126096101,6.864748270978353,19.0,0.5099523657372851,391.0,Fundo de FGTS,1.5,20468424.49,0.6407807096481333,0.0277085082783119,0.0676290481466375,1.1110073316785027,-0.1048853327195904,1.4304985156712398,2.848878158179424,1.5180433681312655,-0.1483828386083284,1.6671832699182527,2.2328758818632863,6.2672690871355865,-4.449010250224269,6.845757471216009,10.245083435734127,1.8848927289600463,-0.4379589076629285,1.8391325043186413,3.397041961304724,False,False,0.2048673533104348
04.887.986/0001-14,UNIBANCO PB FMP-FGTS VALE DO RIO DOCE,0.3204505516435965,0.2124457283862042,8.306011142760541,19.0,0.5344804996615758,366.0,Fundo de FGTS,1.0,41552660.91,0.6514311696100992,0.0281755803840728,0.0689498606311767,1.1222090214485867,-0.1060722488145513,1.4449774126711874,2.8779080164013253,1.5820057042219182,-0.1558649788307623,1.738686865934724,2.328792356912706,6.620633942315813,-4.844704563808556,7.235602330022533,10.830138055335542,2.199507404866826,-0.5144352595292868,2.146566654280416,3.9655142695951793,False,False,0.204654662699756
04.889.781/0001-78,SANTANDER FI VALE 4 AÇÕES,0.3165640609547557,0.2205370124312893,8.465547211887928,2.0,0.5401253546684859,5629.0,Fundo de Ações,1.5,241091436.0,0.6446650309480175,0.0274279190030295,0.0673612354992734,1.1135884625201204,-0.104860128200065,1.431061552365077,2.849503315755029,1.5467733658408842,-0.152206403454077,1.6973561254222127,2.2733178511290006,7.273031643335564,-43.83606793514169,7.889625234239144,11.92525492961453,2.260879302297824,-0.5919600169500774,2.2403531618305483,4.136325797749664,False,False,0.2049685532456395
04.889.791/0001-03,SANTANDER FMP-FGTS VALE II,0.3213315484347296,0.2157737193093199,8.778364072740453,19.0,0.5418906767322031,2820.0,Fundo de FGTS,0.8,239763500.45,0.6566064009314132,0.0280725173557938,0.0692584204382766,1.1285467578404664,-0.1063020969769177,1.449935843073544,2.8872190135620595,1.602305670701052,-0.1578067492540531,1.7578475867496195,2.354241854484686,6.722750669266839,-4.906156567594839,7.335602073299015,10.97782819688914,2.2809638873149747,-0.5328367647874052,2.2216560454041456,4.1076820429704455,False,False,0.2050704977586837
