CNPJ_FUNDO,nomeAbreviado,kpi,annualized_return,retorno_1_ano,annualized_sharpe,classe,txa_adm_%aa,patrimonio,idade,retorno_3_anos,retorno_5_anos,retorno_10_anos
15.019.684/0001-40,CASH STAR FI RF REF DI,5.06,0.0750859317135588,0.0160733064130442,17.155458681996883,Fundo de Renda Fixa,0.2,122092511.12,9.0,0.1199480036933606,0.3462843482802926,0.0
10.397.617/0001-46,ITAÚ PREMIUM RF REF DI FIC FI,5.06,0.0694459678020549,0.011761806529841,33.64254496811639,Fundo de Renda Fixa,1.4,1567334413.92,12.0,0.0904547117744707,0.2809120504304272,1.004811348135981
06.124.248/0001-40,BNB FIM LP,5.06,0.0820332837873865,-0.0029436970219174,6.391534278550883,Fundo Multimercado,1.3,6292649.96,1.0,0.1107921775946714,0.2808465585833506,0.9574474786851884
06.077.638/0001-07,BRADESCO FI RF CP LP PERFORMANCE,5.05,0.1029939283842188,0.0384511545727157,17.960962634955486,Fundo de Renda Fixa,0.4,643175153.48,1.0,0.1296499199747456,0.3703739978853664,1.312391403557717
08.992.335/0001-45,SANTANDER RF REF DI SUPER FIC FI,5.05,0.0835052324086309,0.0254035458566452,19.149920476632705,Fundo de Renda Fixa,0.8,78903139.72,14.0,0.1158381419377758,0.33359266273923,1.183158808931191
02.010.147/0001-98,BB RF CURTO PRAZO CLÁSSICO SETOR PÚBLICO FIC FI,5.05,0.0791042961064001,0.0061622967066905,33.44474745046389,Fundo de Renda Fixa,1.75,4493444877.13,23.0,0.0726624039011887,0.2429189603944004,0.8711831002149597
00.824.198/0001-28,BRADESCO FIC FI RF REF DI FEDERAL,5.05,0.0894721948661656,0.0109784778532247,35.120832060663176,Fundo de Renda Fixa,1.0,91109430.53,7.0,0.0973340023750999,0.2966510084137144,1.0510257417669533
07.098.360/0001-17,ITAÚ FI EM PIBBS AÇÕES,5.05,0.1173357312781806,0.2440065703937586,0.4750185201262164,Fundo de Ações,1.5,138788363.75,16.0,0.5566992798680448,1.0805617663796818,1.267498440025158
09.141.867/0001-31,TAVOLA ABSOLUTO FIC FIM,5.05,0.166626263826035,0.1478288127001208,0.7167577099163167,Fundo Multimercado,2.0,441665601.92,13.0,0.7446981460816346,1.4084142122022567,2.528785122317172
09.720.734/0001-10,AF INVEST FI RF CP GERAES,5.04,0.0901827542762572,0.0300001645390204,13.866352063461296,Fundo de Renda Fixa,0.4,600389197.1,12.0,0.1034404560059683,0.3623645972852611,1.3217863771463394
25.097.707/0001-99,VIC SUPRA FI RF CP INFRAESTRUTURA INCENTIVADO,5.04,0.1295205289778818,0.1166883840348309,2.37827098052982,Fundo de Renda Fixa,0.06,810806796.93,5.0,0.4944868020290449,0.0,0.0
04.435.076/0001-09,SANTANDER FIC FI SELEÇÃO MAX AÇÕES,5.04,0.1236010758407931,0.1529294052367971,0.5064478770807234,FIC FI,2.0,16661661.78,3.0,0.4920010174584173,1.190982568745175,1.4592216893031544
17.161.620/0001-05,SAFRA EXTRA 90 FIC FI RF CP,5.03,0.0795331326721421,0.0583639003496394,10.5110320935981,Fundo de Renda Fixa,0.5,104407866.79,8.0,0.1377744272707839,0.3779051749033111,0.0
18.471.807/0001-78,OPPORTUNITY LONG BIASED FIC FIM,5.03,0.144568773387735,0.1697403551368994,1.0477608408903414,Fundo Multimercado,2.0,369246880.72,7.0,0.8603339843930384,1.2310978900636202,0.0
18.889.810/0001-06,GROU ABSOLUTO FIC FIM,5.03,0.1902615149050368,0.2645722030160609,1.0118205455748202,Fundo Multimercado,2.0,59715938.78,7.0,0.8828970938918468,1.5029963368440145,0.0
12.586.238/0001-20,BRASILPREV TOP MULTIMERCADO ME FI CP,5.03,0.0529957650752054,0.0402023344005393,0.568586651317124,Fundo Multimercado,0.0,8768509404.02,10.0,0.2429337746056226,0.5613519735596657,0.7484645891179467
29.577.706/0001-00,WARREN USA FIA,5.02,0.1528621751384765,0.3433773881576394,0.8844060762473438,Fundo de Ações,0.0,65731495.22,3.0,0.6561384948053017,0.0,0.0
17.517.577/0001-78,WESTERN ASSET IMAB5 ATIVO FI RF,5.02,0.1177277419737747,0.0320261983357366,2.264305148045981,Fundo de Renda Fixa,0.4,1318016860.89,8.0,0.3648382073703691,0.6981908408784885,0.0
21.185.984/0001-00,BNP PARIBAS RUBI FIC FI RF CP,5.01,0.0763241666725083,0.0457795673511267,12.931957367179033,Fundo de Renda Fixa,0.4,602180694.85,6.0,0.1312572740138744,0.3832386957053624,0.0
07.552.643/0001-97,SPARTA CÍCLICO FIM,5.01,0.2933372736351291,0.2703659830496321,0.8654710817022052,Fundo Multimercado,2.0,47557583.07,15.0,0.4649761693851346,0.3004445126658717,1.2890438793347585
19.959.703/0001-70,CLAVE MACRO PLATAFORMAS FIC FIM,5.01,0.0864649290993439,0.1555397893877323,1.2733680030996906,Fundo Multimercado,1.88,129135163.08,7.0,0.1974902711462489,0.4876456354323755,0.0
05.222.533/0001-31,BRADESCO PRIME FIC FI RF MULTI-ÍNDICES LP,5.0,0.0933124330509946,0.0168840354837056,7.060198050895019,Fundo de Renda Fixa,0.9,528968145.39,18.0,0.1375543262948926,0.3639039279078695,1.2305996066457494
19.303.792/0001-00,BB RF REF DI CASH PRIVATE FIC FI,5.0,0.0734844659695068,0.0169344865672562,28.99001716561829,Fundo de Renda Fixa,0.7,7222818378.62,7.0,0.1125937430098213,0.3272375779731076,0.0
27.717.327/0001-35,CONSTELLATION INSTITUCIONAL FIC FIA ACCESS,5.0,0.211767360085316,0.1670972040970728,0.7312801612907684,Fundo de Ações,0.0,304375853.81,4.0,1.1623115491031937,0.0,0.0
04.515.848/0001-04,ARX FIA,5.0,0.1604060637583615,0.2435193438371987,0.6386347523019696,Fundo de Ações,1.5,18566225.61,3.0,0.6736674561637488,1.0795294907803386,1.5442692839481142
07.667.299/0001-81,BRADESCO PRIME NET FIC FIM CRISTAL,5.0,0.0805319999353824,0.0192143752541373,1.3034182440755535,Fundo Multimercado,0.9,5820994.45,15.0,0.1440785914531206,0.4098780337452241,1.2063954603546383
27.782.944/0001-14,SAFRA INFRAESTRUTURA PROFIT FIC FI MULT CP,5.0,0.0669998601434851,0.079350239123721,2.011826546002577,Fundo Multimercado,0.0,153075794.87,4.0,0.269247721744976,0.0,0.0
05.857.973/0001-65,SAFRA SMALL CAP FIC FIA,4.99,0.1459968853073703,0.2500655266099052,0.5141587624584506,FIC FI,3.5,223212851.66,1.0,0.8569094649101008,1.2802821395448571,1.1745217084386788
22.918.180/0001-28,SANTANDER RF REF DI TOP FIC FI,4.99,0.0671997853186838,0.0270519247668177,24.186122807144667,Fundo de Renda Fixa,0.7,4480435511.98,6.0,0.1177071919859569,0.3391274759405078,0.0
09.300.201/0001-89,SANTANDER RF REF DI MAX FIC FI,4.99,0.0734066990882092,0.0188101631379842,31.46422613552636,Fundo de Renda Fixa,1.5,623060088.91,13.0,0.0896708780646915,0.276493308312298,0.995256932188024
17.503.826/0001-76,FIC FI CAIXA ATLETA INVEST RF CP LP,4.98,0.0754819676985712,0.0314327111473888,17.877420132284392,Fundo de Renda Fixa,0.4,4349031.34,8.0,0.1236737509443877,0.348147856219932,0.0
30.847.180/0001-02,BB AÇÕES IBRX INDEXADO FIC FI,4.98,0.1064697646253906,0.2329858836231884,0.4566234473838,Fundo de Ações,1.5,204328411.4,35.0,0.57765943658539,1.0585542822928835,1.1085075017413972
24.669.263/0001-56,AZBWM QUEST LEVANTE FIC FIM CP,4.98,0.0859326370518369,0.0920785762389064,2.6395365363899934,Fundo Multimercado,1.1,104567204.44,5.0,0.3127623789605001,0.0,0.0
10.756.685/0001-54,PRÓPRIO CAPITAL FIA,4.98,0.1211610230796242,0.3277028240588671,0.5475890460815073,Fundo de Ações,3.0,100884260.43,8.0,0.6948061304923403,1.6273636994948202,0.0
00.819.889/0001-33,WESTERN ASSET HEDGE DÓLAR FI CAMBIAL,4.97,0.0718818362747361,0.0011888535291155,0.4505265277375653,Fundo Cambial,1.0,92698262.48,9.0,0.4009505634156403,0.6565365007277804,2.6273430797933512
13.400.050/0001-08,BRADESCO FIC FI RF INFLAÇÃO LONGA,4.97,0.1095106900842525,0.0491323204913469,1.4256348028256385,Fundo de Renda Fixa,0.5,1461969665.57,10.0,0.4193923046349856,0.7259793325712627,2.054836265314515
02.177.815/0001-76,ITAU FAPI CONSERVADOR FUNDO DE APOSENTADORIA PROGRAMADA INDIVIDUAL,4.97,0.0470023063735,0.002735069675213,8.91410713572292,0,1.75,1964171.19,23.0,0.0442799315734951,0.1396107461866667,0.4539626890464485
28.021.860/0001-20,ACESSO IBIUNA HEDGE STS MULTIMERCADO FIC FI,4.96,0.0885847583298795,0.0493053744361156,1.82750352509327,Fundo Multimercado,0.0,328084579.97,4.0,0.3758745926806446,0.0,0.0
97.261.093/0001-40,BANRISUL PERFORMANCE FIA,4.96,0.0490753102891858,0.2238980704156621,0.229663705127043,Fundo de Renda Fixa,2.5,23529200.08,27.0,0.5859151110688896,0.9205908083168556,0.3786065436277694
27.146.983/0001-25,SAFRA INFRAESTRUTURA VIP FIC FIM CP,4.96,0.06820638059106,0.0863720682202426,2.285524680942068,Fundo Multimercado,0.25,485242845.69,4.0,0.2945344379097265,0.0,0.0
22.187.946/0001-41,VERDE FIC FIM,4.96,0.0867536887039581,0.0896427964875781,1.26084256570401,Fundo Multimercado,1.5,1392292932.04,6.0,0.2628215966427147,0.4915226144690237,0.0
02.539.921/0001-52,BNP PARIBAS RF FI RF,4.96,0.099073763995819,0.0290703671781809,14.303631761292005,Fundo de Renda Fixa,0.52,324243046.44,6.0,0.1567920463666043,0.3858776879448784,1.2876621957877743
74.326.471/0001-20,BRADESCO FI RF DÍVIDA EXTERNA CRÉDITO SOBERANO,4.96,0.0957345482570557,0.0604968631212099,0.6414259660962583,Fundo de Renda Fixa,0.5,35675877.49,10.0,0.7552119788952589,1.1213438043671209,3.671714993679985
14.146.726/0001-41,NOVUS MACRO FIC FIM,4.96,0.1016276083578493,0.0202563311418604,1.4638373902313335,Fundo Multimercado,1.9,176524618.94,9.0,0.2396289558145419,0.472363315980671,0.0
25.213.405/0001-39,AZ QUEST DEBENTURES INCENTIVADAS FIC FIM CP,4.96,0.0858701703124281,0.0906638191851052,2.6385356334436887,Fundo Multimercado,1.1,110175406.47,5.0,0.309815570749465,0.0,0.0
20.146.294/0001-71,CAPITANIA PREMIUM FIC FI RF CP LP,4.95,0.0853203604434018,0.0777777838131039,10.268286804549446,Fundo de Renda Fixa,0.55,623106021.25,6.0,0.1905295436683756,0.4528175017359861,0.0
00.185.259/0001-54,OPPORTUNITY LOGICA II FIC FIA,4.95,0.0998429262605606,0.3535020630795189,0.4339045821965417,Fundo de Ações,3.9,430716207.09,26.0,0.9533772001745556,1.4068881441521055,0.5965846955725365
05.488.919/0001-90,CLARITAS HEDGE FIC FIM LP,4.95,0.1114970226808335,0.0139044606713767,2.200370977155933,Fundo Multimercado,1.5,50286447.57,2.0,0.1828925114824051,0.5031713257965178,1.5354474948062862
24.140.265/0001-53,PANDHORA ESSENCIAL FIC FIM,4.94,0.0773598734057512,0.0104051280180152,1.6470756590547526,Fundo Multimercado,1.4,199970316.2,5.0,0.1715520502044001,0.5238732447574985,0.0
04.682.022/0001-30,SANTANDER FIC FI TITULOS PUBLICOS RF REF DI,4.94,0.0973777632278153,0.0193013793708791,20.16606013700093,Fundo de Renda Fixa,0.3,2006885609.83,3.0,0.123555831465671,0.3479547835778598,1.210187572881232
13.198.960/0001-50,SANTANDER FIC FI YIELD MASTER RF CP LP,4.94,0.0754379552822588,0.0321946037008895,22.95388083177301,Fundo de Renda Fixa,1.0,739816307.37,10.0,0.1131987624830204,0.329356830177308,1.1730150458913449
03.191.874/0001-61,FIC FI CAIXA PATRIMÔNIO ÍNDICE DE PREÇOS RF LP,4.94,0.1042363411113573,0.0557293618427738,3.6011486188328328,Fundo de Renda Fixa,0.3,489729764.07,4.0,0.2676380409633583,0.5604036028682735,1.5235191744359802
08.674.732/0001-79,BRADESCO CORPORATE FIC FI RF DURATION,4.94,0.084972754141718,0.0117434355931169,5.082394875970539,Fundo de Renda Fixa,0.8,265072123.97,14.0,0.1296496592581082,0.3971269227021687,1.3009564358954662
26.831.831/0001-07,TRUXT LS FIC FIM ACCESS,4.94,0.0829566292052402,0.0661857384715209,1.9000033042095723,Fundo Multimercado,0.0,87600345.41,4.0,0.3191836353696959,0.0,0.0
20.216.336/0001-01,BRADESCO FIC FI RF CP LP PERFORMANCE 22,4.94,0.08007641405786,0.0438596103782,12.404852222337595,Fundo de Renda Fixa,0.5,119405650.18,6.0,0.1472366346234457,0.3867644520222129,0.0
15.154.441/0001-15,FIC FIA CAIXA VALOR DIVIDENDOS RPPS,4.93,0.0978554933394538,0.1843764933725697,0.5652122403547064,Fundo de Ações,1.72,1101658885.44,9.0,0.7774602543001319,1.045525874254976,0.0
03.925.836/0001-95,ALFA VIII  FMP FGTS  PETROBRAS,4.93,0.1210124931542769,0.2111330368891002,0.3606895103180206,Fundo de FGTS,0.5,25741406.01,21.0,0.335557887702256,1.054100710690053,0.1719451603248538
28.516.058/0001-01,BRADESCO FIC FI CAMBIAL ÁGORA,4.92,0.1395278586068986,0.0209585053929461,1.0297720088798117,Fundo Cambial,0.5,20738833.07,3.0,0.4371840051883127,0.0,0.0
11.328.904/0001-67,BB ACOES INFRAESTRUTURA FIC FI,4.92,0.0484244761209739,0.3813089511874363,0.2314503907950434,Fundo de Ações,1.0,204818363.98,11.0,0.8645526074362557,1.600775467533976,0.6012946674946869
10.577.505/0001-77,FIC FI CAIXA RELACIONAMENTO IDEAL RF LP,4.92,0.0688223562113417,0.0163080394632419,26.68650063321745,Fundo de Renda Fixa,1.0,38322180.39,12.0,0.1039867355718004,0.3074630854005642,0.0
24.011.864/0001-77,PORTO SEGURO IMA-B5 FIC FI RF LP,4.92,0.0921429270479018,0.0625718571019451,2.6636843887969137,Fundo de Renda Fixa,0.3,95864743.82,5.0,0.321148019795497,0.6258229807504514,0.0
26.269.692/0001-61,ITAÚ PRIVATE MULTIMERCADO S&P500® BRL FIC FI,4.92,0.1790526963506539,0.3713785323966716,1.023633846790342,Fundo Multimercado,0.8,2322122786.84,4.0,0.6217316076566377,0.0,0.0
47.178.215/0001-60,SAFRA EQUITY PORTFOLIO SPECIAL FIC FIA,4.91,0.1033623206332854,0.2593649414541767,0.4126204123878505,Fundo de Ações,2.0,114077496.33,52.0,0.7732754551246719,1.1383998312396786,1.1531040409853506
28.580.812/0001-72,SAFRA CONSUMO PB FIC FIA,4.91,0.213104091301434,0.1638501237439815,0.9647437684679712,Fundo de Ações,1.5,721425893.86,3.0,1.2270616159755834,0.0,0.0
26.277.595/0001-10,TRUXT I VALOR INSTITUCIONAL FIC FIA,4.91,0.2211834158834381,0.3447423409541754,1.0032372977894817,Fundo de Ações,2.9,1002030460.0,4.0,1.2237216559537338,0.0,0.0
17.955.613/0001-85,SAFRA TOP PREMIUM FIC FI RF LP,4.9,0.0891216211210123,0.0066370903169827,3.975933908220728,Fundo de Renda Fixa,0.45,3107355225.39,8.0,0.1884768847053399,0.4477592280988824,0.0
10.985.527/0001-76,BNP PARIBAS CAPITAL PROTEGIDO V FIC FIM,4.9,0.0619489345112033,0.0174036081212209,1.1225450486239523,Fundo Multimercado,0.0,25331612.66,12.0,0.2476156102758202,0.3386176166993124,0.8243762783004605
18.806.900/0001-96,SOLANA ABSOLUTTO FIC FIM,4.9,0.1238631068239416,0.3926109460890101,0.7797035301024504,Fundo Multimercado,1.85,53183937.46,7.0,0.6143060265115867,1.1409937712450136,0.0
23.960.625/0001-09,SAFARI FIC FIM II,4.9,0.1802912954507392,0.1641756973057508,0.9351267449326274,Fundo Multimercado,1.8,258625360.38,5.0,0.4942081079205882,1.3726148824172424,0.0
11.301.137/0001-00,SEIVAL FGS AGRESSIVO FIC FIM,4.89,0.13076953651399,0.2871614316795208,0.8039520131280229,Fundo Multimercado,2.0,129415262.78,11.0,0.4998369688966415,0.7729115458405458,2.4814429455668248
24.769.058/0001-62,TG LIQUIDEZ I FI RF,4.88,0.062724883523722,0.0283576168012849,6.098776449663253,Fundo de Renda Fixa,0.35,40243989.65,5.0,0.1607322011531335,0.4230703344593203,0.0
13.060.032/0001-24,BV IRF-M 1+ RF LP FIC FI,4.88,0.1042917352929671,-0.0264796780563247,1.984650636163292,Fundo de Renda Fixa,0.5,35808744.81,10.0,0.2628756279378708,0.6196020116926473,1.824477268973867
03.499.367/0001-90,WESTERN ASSET RF ATIVO FI,4.88,0.1075562575903887,0.0206731049042867,6.236715561152481,Fundo de Renda Fixa,0.4,1518762230.9,5.0,0.1881540658141351,0.4444379020867961,1.4597015640659765
00.840.011/0001-80,BTG PACTUAL YIELD DI FI RF REF CP,4.88,0.0984869167970711,0.0316449498916158,20.03092664906457,Fundo de Renda Fixa,0.3,2211690848.46,9.0,0.0816513307438675,0.3110198409390894,1.1980503702174787
26.387.057/0001-89,AZ QUEST AZIMUT IMPACTO FIC FIM CP,4.86,0.0525848379178289,0.0257074339306997,7.007542609442877,Fundo Multimercado,0.8,2302568.16,4.0,0.1353694936899303,0.0,0.0
02.603.461/0001-84,PORTO SEGURO CLÁSSICO RF FIC FI LP,4.86,0.1012467416026198,0.0163061154219474,13.733984411823457,Fundo de Renda Fixa,0.5,1230060683.49,6.0,0.1503587869598146,0.3932938419571918,1.2901998153940402
19.644.076/0001-88,GENIAL AÇÕES FIC FIA,4.86,0.1452639037427149,0.2153960896474895,0.8109527696345971,Fundo de Ações,1.0,9039616.38,7.0,0.7365286044077595,0.0,0.0
07.667.259/0001-30,BRADESCO FIC FI RF SIMPLES AUTOMÁTICO,4.85,0.0671165593141009,0.0065632680762273,33.46975301943325,Fundo de Renda Fixa,1.5,9100184046.84,15.0,0.0710789880930293,0.2402391510295005,0.8569738482542293
02.131.725/0001-44,BANRISUL ÍNDICE FIA,4.85,0.0947497621650732,0.2254180856974887,0.4098716601243707,Fundo de Ações,0.85,37605505.5,23.0,0.5836536876587954,1.185404906515788,1.0261850162171595
04.831.907/0001-53,BRADESCO FIC FI RF REF DI SKY,4.85,0.0968434978019373,0.0226367952894308,20.61899514685833,Fundo de Renda Fixa,0.45,118168363.46,3.0,0.1209744783537569,0.346467011562497,1.2083961424967078
17.554.200/0001-99,IBIUNA LONG BIASED FIC FIM,4.85,0.1443791682510008,0.2100474926664475,0.8214614335859957,Fundo Multimercado,1.96,246864598.49,8.0,0.5769886014094678,1.148351774748471,0.0
24.623.412/0001-46,PLURAL DEBÊNTURES INCENTIVADAS 30 CP FIC FIM,4.85,0.0653621942449442,0.0770130133077318,3.198660151946624,Fundo Multimercado,1.0,118116798.54,5.0,0.1864950852004439,0.0,0.0
04.828.795/0001-81,BANRISUL PATRIMONIAL FI RF DE LP,4.84,0.1118013124117035,0.019534480680595,3.412808830581678,Fundo de Renda Fixa,0.2,411222844.84,2.0,0.2404829177333207,0.5309353303689834,1.6212251134636395
14.812.722/0001-55,AZ QUEST TOTAL RETURN FIC FIM,4.84,0.1024589101978463,-0.0201401629883541,2.3260398658064103,Fundo Multimercado,2.0,330770069.44,9.0,0.0906813034746623,0.446377550943585,0.0
04.061.762/0001-59,BB RF CURTO PRAZO ABSOLUTO SETOR PÚBLICO FIC FI,4.84,0.0894322648092997,0.013654709746812,19.917016709973726,Fundo de Renda Fixa,1.0,6445901943.49,20.0,0.1020298389991138,0.3023972443993077,1.061233111032847
04.621.721/0001-70,XP CORPORATE TOP CP FI EM RF LP,4.83,0.1070241021959526,0.0516070620670352,14.303875643458069,Fundo de Renda Fixa,0.75,665236820.57,3.0,0.1390940621632705,0.4053570945265576,1.3848873529463457
10.474.352/0001-32,ITAÚ UNICLASS RF PREMIUM FIC FI,4.83,0.0707791869411695,0.0108785435743965,30.466318267769424,Fundo de Renda Fixa,1.4,449497188.41,12.0,0.0906710385520419,0.282897293583626,1.0282050923619757
04.889.824/0001-15,SANTANDER FMP-FGTS VALE V,4.83,0.2059400651872792,1.113271178565884,0.5225118015886762,Fundo de FGTS,1.5,26991616.72,19.0,1.5401620395271558,6.383636522397702,2.011731454724166
04.222.376/0001-00,ITAÚ ESPECIAL RF CURTO PRAZO FIC FI,4.82,0.089436205991489,0.0130735081998289,19.905714869539462,Fundo de Renda Fixa,1.0,60043891.63,20.0,0.1012764234348355,0.3014513621052122,1.060896122392938
07.194.559/0001-49,BRADESCO FI EM PIBBS II AÇÕES,4.82,0.1146842058891174,0.2242975137508733,0.4707424977566939,Fundo de Ações,1.56,20146852.96,15.0,0.5602945456759723,1.0714214399358857,1.220317574265533
04.568.060/0001-66,ITAÚ UNIBANCO EMPRESAS RF FIC FI,4.81,0.0931037269386105,0.0172113724102602,19.118451690090826,Fundo de Renda Fixa,1.0,252859302.21,20.0,0.1071113669557661,0.3137102443733863,1.1198239313290363
05.756.488/0001-03,RF LP FIC FI,4.81,0.0984820098731353,-0.013541884833472,3.0548672394305654,Fundo de Renda Fixa,1.5,291907523.1,18.0,0.2051188232524001,0.4916049772163571,1.3672018491026026
14.115.118/0001-70,MAG INFLAÇÃO REF IMA-B FI RF LP,4.81,0.1143360255861739,0.0499273949924847,1.349890486320945,Fundo de Renda Fixa,0.5,227831123.67,9.0,0.4437360191412358,0.7534114988405991,0.0
27.932.683/0001-71,RATIONAL INVESTOR FIA,4.8,0.2514368845499929,0.2373672289871899,1.2675151664475912,Fundo de Ações,2.1,100989204.98,4.0,1.2227736035068757,0.0,0.0
24.300.703/0001-01,NEW CASH STAR FI RF REF DI CP,4.8,0.0542949314175935,0.0171500377657995,15.638371198760352,Fundo de Renda Fixa,0.18,742349852.87,5.0,0.1222242939446753,0.3540817329347501,0.0
05.164.370/0001-88,FIA CAIXA IBRX ATIVO,4.79,0.1062661246252064,0.2396690898157507,0.4452626942272053,Fundo de Ações,1.5,140796713.28,15.0,0.5934849560828199,1.081813631148401,0.99685325239512
04.220.338/0001-00,ITAÚ ESPECIAL RF REF DI FIC FI,4.79,0.0912834640644847,0.0156814044823268,19.669801156936053,Fundo de Renda Fixa,1.0,1034741723.71,20.0,0.1033548437133813,0.3062705391234051,1.087369219833572
04.528.776/0001-30,BB RF REF DI LP CLASSE 200 FIC FI,4.79,0.0913145432494292,0.0166413670438239,19.8160315339944,Fundo de Renda Fixa,1.0,166844019.54,18.0,0.1032925743567523,0.3101522496265052,1.097428122054226
19.418.031/0001-95,ICATU VANGUARDA PRÉ-FIXADO FI RF LP,4.78,0.1120563831526877,-0.0319367299514762,1.423038219037238,Fundo de Renda Fixa,0.3,297293848.42,7.0,0.342328014617095,0.7422555343968602,0.0
23.732.231/0001-95,BAHIA AM LONG BIASED FIC FIM,4.77,0.148927777234391,0.2469877100711073,0.9179712470745192,Fundo Multimercado,1.9,598194781.23,5.0,0.5608287128894032,1.275080716602362,0.0
11.372.045/0001-03,VERDE AM VALOR DIVIDENDOS FIA,4.77,0.1196434270155964,0.1748410246961675,0.6407987373037988,Fundo de Ações,2.98,58865668.61,11.0,0.7129568476514443,1.0495405350704976,1.927114688377288
09.093.749/0001-03,ITAÚ EMPRESAS RF PRÉ LP FIC FI,4.77,0.0952076552437576,-0.0112273595838608,2.8624156044737297,Fundo de Renda Fixa,1.0,201557342.84,13.0,0.2198990552845596,0.5236496595782976,1.4982975301969643
08.575.738/0001-99,BNP PARIBAS DINAMICO RF FI RF LP,4.77,0.0778905922777523,0.0184377268594546,6.696037844569395,Fundo de Renda Fixa,0.8,54230159.58,14.0,0.1399234675453726,0.3584545329357493,1.2113682003648458
27.324.405/0001-31,GIANT AXIS FIC FIM,4.76,0.0731532423548621,0.0426161922819252,2.48830152334882,Fundo Multimercado,0.55,86228752.33,4.0,0.2667534514030998,0.0,0.0
04.240.128/0001-83,BV CRÉDITO ATIVO RF CP LP FI,4.76,0.1064195294889559,0.0551280220634542,4.269270864392696,Fundo de Renda Fixa,0.5,77755465.53,4.0,0.2905651675130272,0.5065921901297907,1.4970172876982608
09.599.346/0001-22,4UM MARLIM DIVIDENDOS FIA,4.76,0.1083324619186157,0.1498995410020216,0.6781786360266283,Fundo de Ações,2.0,262400881.98,13.0,0.4869819768591454,0.9497365392207198,1.3185472221319636
28.235.674/0001-94,PACIFICO LB FIC FI MULTMERCADO ACCESS,4.75,0.1375763339028273,0.2234745412702687,0.7582912697374088,Fundo Multimercado,0.0,20464883.08,3.0,0.783997543029991,0.0,0.0
04.237.583/0001-20,BRADESCO FIC FI RF REF DI PLATINUM,4.75,0.0914432306796438,0.0137727620948853,19.793725833001066,Fundo de Renda Fixa,1.0,1570914411.91,20.0,0.100327921550811,0.3006113449377643,1.0899234151500463
28.648.924/0001-18,JGP MAX ADVISORY FIC FIM,4.74,0.0504952586287094,0.0114155477593147,4.006212104834696,Fundo Multimercado,0.0,310540918.95,3.0,0.1568418207181052,0.0,0.0
09.548.729/0001-71,FIC FI CAIXA FOCO ÍNDICE DE PREÇOS RF LP,4.74,0.0786908268945802,0.0485291905446791,2.262225208416616,Fundo de Renda Fixa,1.0,1060084740.48,13.0,0.2417590106285465,0.5077085183482442,0.0
04.897.604/0001-33,FMP BNP PARIBAS FGTS VALE DO RIO DOCE,4.74,0.1962553108446144,1.0959271026597923,0.5061751592388373,Fundo de FGTS,0.7,7310222.73,19.0,1.468820267769483,5.891998376227642,1.6734963377459031
03.319.016/0001-50,BV DÓLAR CAMBIAL FIC FI,4.74,0.0707605906846448,0.0016355590573751,0.4312934665506411,Fundo Cambial,1.0,299307329.37,5.0,0.4158864645284457,0.6752402791033383,2.523011734935749
26.803.233/0001-16,XP DEBENTURES INCENTIVADAS HEDGE CP FIC FI LP,4.74,0.0412349819331469,0.0632971237162505,5.378786471438104,Fundo Multimercado,0.8,70818504.86,3.0,0.1490108751128827,0.0,0.0
04.299.610/0001-99,CSHG DI PRIVATE FIC FI RF REF,4.74,0.0971171169395881,0.0223108561708813,20.45788945842896,Fundo de Renda Fixa,0.4,3460842563.58,3.0,0.1201314444573298,0.3445003113711249,1.2111288037085544
15.636.949/0001-50,WM RF FIC FI RF CP,4.73,0.0776751171761374,0.0282599441430391,19.07111080897877,Fundo de Renda Fixa,0.43,260687597.61,9.0,0.1084705236226273,0.3313211280880408,0.0
07.364.744/0001-34,BRADESCO H FI EM PIBB AÇÕES IBRX-50,4.73,0.114105676974109,0.223746812131057,0.4672573801239215,Fundo de Ações,1.56,15011814.11,15.0,0.5553469879118875,1.0591015422754366,1.1912022499153947
05.903.038/0001-98,MAUÁ MACRO FIC FIM,4.73,0.1082077408730035,-0.0303826278807537,1.55755623202431,Fundo Multimercado,1.93,136505170.4,16.0,0.0881198582219873,0.4583089304068308,1.5631552716110848
10.397.614/0001-02,ITAÚ MAXI RF REF DI FIC FI,4.73,0.0669856072725474,0.009614383675377,32.49939870631899,Fundo de Renda Fixa,1.6,213524300.17,12.0,0.0836459316422353,0.2676647349510515,0.96048294992685
00.398.561/0001-90,PORTO SEGURO AÇÕES FIC FI,4.72,0.1040389051302593,0.2812149705223103,0.4455795421672724,Fundo de Ações,2.0,217380407.06,26.0,0.7258773191094858,0.9638895224429987,1.191646442841087
06.051.151/0001-55,SICREDI SCHRODERS IBOVESPA FIA,4.72,0.0938500991270187,0.182430550334194,0.4527815961336386,Fundo de Ações,1.5,481547701.95,10.0,0.6101231197349422,1.3020705896515663,0.0
05.943.661/0001-74,BB RF REF DI PLUS ÁGIL FIC FI,4.72,0.0907126453488957,0.0138973523132348,19.903720753677,Fundo de Renda Fixa,1.0,25333632194.92,17.0,0.1026644674990371,0.3075411196311666,1.08631972935604
